token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
15-12	TOI070	15	comunale	comunale	linguistic	_	_	_	_	_	_
15-13	TOI070	15	vecchio	vecchio	linguistic	_	End=46.307	_	_	_	_
16-0	TOI070	16	in	in	linguistic	_	Begin=47.393	_	_	_	_
16-1	TOI070	16	corso	corso	linguistic	_	_	_	_	_	_
16-2	TOI070	16	agne:lli	agnelli	linguistic	_	End=48.795	3x1	_	_	_
17-0	TOR009	17	oka[y]	okay	linguistic	_	Begin=48.905|End=49.417	_	_	_	3-4(2)
18-0	TOI070	18	[in	in	linguistic	_	Begin=49.196	_	_	_	0-2(2)
18-1	TOI070	18	vi]a	via	linguistic	_	_	_	_	_	0-2(2)
18-2	TOI070	18	filadelfia	filadelfia	linguistic	_	_	_	_	_	_
18-3	TOI070	18	da	da	linguistic	_	_	_	_	_	_
18-4	TOI070	18	quelle	quelle	linguistic	_	_	_	_	_	_
18-5	TOI070	18	pa[rti]	parti	linguistic	_	End=51.094	_	_	_	2-5(3)
19-0	TOR009	19	[é	é	linguistic	_	Begin=50.811	_	_	_	0-1(3)
19-1	TOR009	19	quello	quello	linguistic	_	_	_	_	_	0-6(3)
19-2	TOR009	19	d]el	del	linguistic	_	_	_	_	_	0-1(3)
19-3	TOR009	19	toro	toro	linguistic	_	_	_	_	_	_
19-4	TOR009	19	no?	no	linguistic	Intonation=Rising	_	_	_	_	_
19-5	TOR009	19	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
19-6	TOR009	19	olimpico.	olimpico	linguistic	Intonation=Falling	End=52.409	_	_	_	_
20-0	TOI070	20	quello	quello	linguistic	_	Begin=52.598	_	_	_	_
20-1	TOI070	20	olimpico	olimpico	linguistic	_	_	_	_	_	_
20-2	TOI070	20	[quello	quello	linguistic	_	_	_	_	_	0-6(4)
20-3	TOI070	20	proprio	proprio	linguistic	_	_	_	_	_	0-7(4)
20-4	TOI070	20	del	del	linguistic	_	_	_	_	_	0-3(4)
20-5	TOI070	20	toro]	toro	linguistic	_	End=54.795	_	_	_	0-4(4)
21-0	TOR009	21	[okay	okay	linguistic	_	Begin=53.401	_	_	_	0-4(4)
21-1	TOR009	21	(.)	[PAUSE]	shortpause	_	_	_	_	_	0-3(4)
21-2	TOR009	21	che	che	linguistic	_	_	_	_	_	0-3(4)
21-3	TOR009	21	io	io	linguistic	_	_	_	_	_	0-2(4)
21-4	TOR009	21	ci	ci	linguistic	_	_	_	_	_	0-2(4)
21-5	TOR009	21	vado]	vado	linguistic	_	_	_	_	_	0-4(4)
21-6	TOR009	21	spesso	spesso	linguistic	_	_	_	_	_	_
21-7	TOR009	21	lì	lì	linguistic	_	End=55.11	_	_	_	_
22-0	TOI069	22	mh	mh	linguistic	_	Begin=55.212|End=55.606	_	_	_	_
23-0	TOR009	23	((ride))	((ride))	nonverbalbehavior	_	Begin=55.614|End=57.606	_	_	_	_
24-0	TOI070	24	e:::h	eh	linguistic	_	Begin=55.811	0x3	_	_	_
24-1	TOI070	24	guardi	guardi	linguistic	_	_	_	_	_	_
24-2	TOI070	24	io	io	linguistic	_	_	_	_	_	_
24-3	TOI070	24	guardo	guardo	linguistic	_	_	_	_	_	_
24-4	TOI070	24	le:::	le	linguistic	_	End=58.299	1x3	_	_	_
25-0	TOI070	25	l::e	le	linguistic	_	Begin=59.102	0x2	_	_	_
25-1	TOI070	25	sento	sento	linguistic	_	_	_	_	_	_
25-2	TOI070	25	alla	alla	linguistic	_	_	_	_	_	_
25-3	TOI070	25	televisione	televisione	linguistic	_	_	_	_	_	_
25-4	TOI070	25	e	e	linguistic	_	_	_	_	_	_
25-5	TOI070	25	vado	vado	linguistic	_	_	_	_	_	_
25-6	TOI070	25	a	a	linguistic	_	_	_	_	_	_
25-7	TOI070	25	vedere	vedere	linguistic	_	_	_	_	_	_
25-8	TOI070	25	le	le	linguistic	_	_	_	_	_	_
25-9	TOI070	25	partite	partite	linguistic	_	_	_	_	_	_
25-10	TOI070	25	al	al	linguistic	_	_	_	_	_	_
25-11	TOI070	25	bar	bar	linguistic	_	End=62.803	_	_	_	_
26-0	TOR009	26	ah	ah	linguistic	_	Begin=63.02	_	_	_	_
26-1	TOR009	26	sì?	sì	linguistic	Intonation=Rising	_	_	_	_	_
26-2	TOR009	26	perché?	perché	linguistic	Intonation=Rising	_	_	_	_	_
26-3	TOR009	26	((ride))	((ride))	nonverbalbehavior	_	End=66.12	_	_	_	_
27-0	TOI070	27	((ride))	((ride))	nonverbalbehavior	_	Begin=64.522|End=67.03	_	_	_	_
28-0	TOR009	28	anche	anche	linguistic	_	Begin=66.193	_	_	_	_
28-1	TOR009	28	lei	lei	linguistic	_	_	_	_	_	_
28-2	TOR009	28	é	é	linguistic	_	_	_	_	_	_
28-3	TOR009	28	tifoso	tifoso	linguistic	_	_	_	_	_	_
28-4	TOR009	28	del	del	linguistic	_	_	_	_	_	_
28-5	TOR009	28	toro?	toro	linguistic	Intonation=Rising	End=67.51	_	_	_	_
29-0	TOI070	29	io	io	linguistic	_	Begin=67.708	_	_	_	_
29-1	TOI070	29	sì	sì	linguistic	_	End=68.322	_	_	_	_
30-0	TOR009	30	ah	ah	linguistic	_	Begin=68.322	_	_	_	_
30-1	TOR009	30	beh	beh	linguistic	_	_	_	_	_	_
30-2	TOR009	30	((ride))	((ride))	nonverbalbehavior	_	_	_	_	_	_
30-3	TOR009	30	forza	forza	linguistic	_	_	_	_	_	_
30-4	TOR009	30	toro	toro	linguistic	_	End=70.11	_	_	_	_
31-0	TOI069	31	mh	mh	linguistic	_	Begin=70.212|End=70.598	_	_	_	_
32-0	TOR009	32	((ride))	((ride))	nonverbalbehavior	_	Begin=70.615|End=71.488	_	_	_	_
33-0	TOI070	33	sempre	sempre	linguistic	_	Begin=70.803|End=71.488	_	_	_	_
34-0	TOR009	34	((ride))	((ride))	nonverbalbehavior	_	Begin=71.598	_	_	_	_
34-1	TOR009	34	forza	forza	linguistic	_	_	_	_	_	_
34-2	TOR009	34	toro	toro	linguistic	_	End=73.015	_	_	_	_
35-0	TOR009	35	e:::hm:::	ehm	linguistic	_	Begin=73.417|End=74.811	0x3,2x3	_	_	_
36-0	TOR009	36	si	si	linguistic	_	Begin=75.606	_	_	_	_
36-1	TOR009	36	ricorda	ricorda	linguistic	_	_	_	_	_	_
36-2	TOR009	36	com'	com'	linguistic	SpaceAfter=No	_	_	_	_	_
36-3	TOR009	36	era::	era	linguistic	_	_	2x2	_	_	_
36-4	TOR009	36	barriera	barriera	linguistic	_	_	_	_	_	_
36-5	TOR009	36	di	di	linguistic	_	_	_	_	_	_
36-6	TOR009	36	milano	milano	linguistic	_	_	_	_	_	_
36-7	TOR009	36	quando	quando	linguistic	_	_	_	_	_	_
36-8	TOR009	36	abitava	abitava	linguistic	_	_	_	_	_	_
36-9	TOR009	36	qui?	qui	linguistic	Intonation=Rising	End=78.905	_	_	_	_
37-0	TOI070	37	beh	beh	linguistic	_	Begin=80.007	_	_	_	_
37-1	TOI070	37	onestamente	onestamente	linguistic	_	_	_	_	_	_
37-2	TOI070	37	lo	lo	linguistic	_	_	_	_	_	_
37-3	TOI070	37	ricordo	ricordo	linguistic	_	_	_	_	_	_
37-4	TOI070	37	molto::::	molto	linguistic	_	_	4x4	_	_	_
37-5	TOI070	37	molto	molto	linguistic	_	_	_	_	_	_
37-6	TOI070	37	poco	poco	linguistic	_	_	_	_	_	_
37-7	TOI070	37	perché::::	perché	linguistic	_	End=84.566	5x4	_	_	_
38-0	TOI070	38	io	io	linguistic	_	Begin=84.606	_	_	_	_
38-1	TOI070	38	ero	ero	linguistic	_	_	_	_	_	_
38-2	TOI070	38	in	in	linguistic	_	_	_	_	_	_
38-3	TOI070	38	collegio	collegio	linguistic	_	_	_	_	_	_
38-4	TOI070	38	in	in	linguistic	_	_	_	_	_	_
38-5	TOI070	38	quel	quel	linguistic	_	_	_	_	_	_
38-6	TOI070	38	periodo	periodo	linguistic	_	End=86.795	_	_	_	_
39-0	TOI070	39	ero	ero	linguistic	_	Begin=88.196	_	_	_	_
39-1	TOI070	39	in	in	linguistic	_	_	_	_	_	_
39-2	TOI070	39	collegio	collegio	linguistic	_	_	_	_	_	_
39-3	TOI070	39	nella	nella	linguistic	_	_	_	_	_	_
39-4	TOI070	39	zona	zona	linguistic	_	_	_	_	_	_
39-5	TOI070	39	santa	santa	linguistic	_	_	_	_	_	_
39-6	TOI070	39	rita	rita	linguistic	_	_	_	_	_	_
39-7	TOI070	39	oltre	oltre	linguistic	_	_	_	_	_	_
39-8	TOI070	39	tutto	tutto	linguistic	_	_	_	_	_	_
39-9	TOI070	39	[si	si	linguistic	_	_	_	_	_	0-2(5)
39-10	TOI070	39	imma]gini	immagini	linguistic	_	_	_	_	_	0-4(5)
39-11	TOI070	39	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
39-12	TOI070	39	via	via	linguistic	_	_	_	_	_	_
39-13	TOI070	39	caprera	caprera	linguistic	_	End=92.511	_	_	_	_
40-0	TOR009	40	[mh	mh	linguistic	_	Begin=90.803	_	_	_	0-2(5)
40-1	TOR009	40	mh]	mh	linguistic	_	End=91.322	_	_	_	0-2(5)
41-0	TOI070	41	e:::::::	e	linguistic	_	Begin=93.503	0x7	_	_	_
41-1	TOI070	41	logicamante	logicamante	linguistic	_	_	_	_	_	_
41-2	TOI070	41	venivo	venivo	linguistic	_	_	_	_	_	_
41-3	TOI070	41	a	a	linguistic	_	_	_	_	_	_
41-4	TOI070	41	casa	casa	linguistic	_	_	_	_	_	_
41-5	TOI070	41	quei	quei	linguistic	_	_	_	_	_	_
41-6	TOI070	41	due	due	linguistic	_	_	_	_	_	_
41-7	TOI070	41	o	o	linguistic	_	_	_	_	_	_
41-8	TOI070	41	tre	tre	linguistic	_	_	_	_	_	_
41-9	TOI070	41	mesi:::::	mesi	linguistic	_	End=99.007	3x5	_	_	_
42-0	TOI070	42	m::h	mh	linguistic	_	Begin=99.068	0x2	_	_	_
42-1	TOI070	42	durante	durante	linguistic	_	_	_	_	_	_
42-2	TOI070	42	le	le	linguistic	_	_	_	_	_	_
42-3	TOI070	42	vacanze	vacanze	linguistic	_	_	_	_	_	_
42-4	TOI070	42	estive	estive	linguistic	_	End=100.913	_	_	_	_
43-0	TOI070	43	m:h	mh	linguistic	_	Begin=102.496	0x1	_	_	_
43-1	TOI070	43	festività	festività	linguistic	_	_	_	_	_	_
43-2	TOI070	43	pasquali	pasquali	linguistic	_	_	_	_	_	_
43-3	TOI070	43	festività	festività	linguistic	_	_	_	_	_	_
43-4	TOI070	43	natalizie:	natalizie	linguistic	_	_	8x1	_	_	_
43-5	TOI070	43	quelle	quelle	linguistic	_	_	_	_	_	_
43-6	TOI070	43	cose	cose	linguistic	_	_	_	_	_	_
43-7	TOI070	43	lì	lì	linguistic	_	End=107.11	_	_	_	_
44-0	TOI070	44	ma	ma	linguistic	_	Begin=107.598	_	_	_	_
44-1	TOI070	44	principalmente:::	principalmente	linguistic	_	End=109.606	13x3	_	_	_
45-0	TOI070	45	durante	durante	linguistic	_	Begin=110.204	_	_	_	_
45-1	TOI070	45	le	le	linguistic	_	_	_	_	_	_
45-2	TOI070	45	vacanze	vacanze	linguistic	_	_	_	_	_	_
45-3	TOI070	45	le::	le	linguistic	_	_	1x2	_	_	_
45-4	TOI070	45	le::::::	le	linguistic	_	End=112.716	1x6	_	_	_
46-0	TOI070	46	m:::h	mh	linguistic	_	Begin=112.779	0x3	_	_	_
46-1	TOI070	46	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
46-2	TOI070	46	durante:::	durante	linguistic	_	_	6x3	_	_	_
46-3	TOI070	46	il	il	linguistic	_	_	_	_	_	_
46-4	TOI070	46	periodo::	periodo	linguistic	_	_	6x2	_	_	_
46-5	TOI070	46	estivo	estivo	linguistic	_	End=116.496	_	_	_	_
47-0	TOR009	47	ho	ho	linguistic	_	Begin=117.511	_	_	_	_
47-1	TOR009	47	capito	capito	linguistic	_	End=118.102	_	_	_	_
48-0	TOR009	48	e:hm	ehm	linguistic	_	Begin=118.362	0x1	_	_	_
48-1	TOR009	48	per	per	linguistic	_	_	_	_	_	_
48-2	TOR009	48	quanto	quanto	linguistic	_	_	_	_	_	_
48-3	TOR009	48	riguarda	riguarda	linguistic	_	_	_	_	_	_
48-4	TOR009	48	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
48-5	TOR009	48	barriera	barriera	linguistic	_	_	_	_	_	_
48-6	TOR009	48	di	di	linguistic	_	_	_	_	_	_
48-7	TOR009	48	milano	milano	linguistic	_	_	_	_	_	_
48-8	TOR009	48	e	e	linguistic	_	_	_	_	_	_
48-9	TOR009	48	anche:	anche	linguistic	_	_	4x1	_	_	_
48-10	TOR009	48	le	le	linguistic	_	_	_	_	_	_
48-11	TOR009	48	altre	altre	linguistic	_	_	_	_	_	_
48-12	TOR009	48	zone	zone	linguistic	_	_	_	_	_	_
48-13	TOR009	48	in	in	linguistic	_	_	_	_	_	_
48-14	TOR009	48	cui	cui	linguistic	_	_	_	_	_	_
48-15	TOR009	48	lei	lei	linguistic	_	_	_	_	_	_
48-16	TOR009	48	mi	mi	linguistic	_	_	_	_	_	_
48-17	TOR009	48	ha	ha	linguistic	_	_	_	_	_	_
48-18	TOR009	48	detto	detto	linguistic	_	_	_	_	_	_
48-19	TOR009	48	di::	di	linguistic	_	_	1x2	_	_	_
48-20	TOR009	48	es[sere	essere	linguistic	_	_	_	_	_	2-6(6)
48-21	TOR009	48	vissu]to	vissuto	linguistic	_	_	_	_	_	0-5(6)
48-22	TOR009	48	anche	anche	linguistic	_	_	_	_	_	_
48-23	TOR009	48	prima	prima	linguistic	_	_	_	_	_	_
48-24	TOR009	48	del	del	linguistic	_	_	_	_	_	_
48-25	TOR009	48	matrimonio	matrimonio	linguistic	_	End=125.598	_	_	_	_
49-0	TOI070	49	[sì:]	sì	linguistic	_	Begin=123.795|End=124.204	1x1	_	_	0-2(6)
50-0	TOR009	50	nota	nota	linguistic	_	Begin=126.314	_	_	_	_
50-1	TOR009	50	delle	delle	linguistic	_	_	_	_	_	_
50-2	TOR009	50	differenze	differenze	linguistic	_	_	_	_	_	_
50-3	TOR009	50	sostanziali	sostanziali	linguistic	_	_	_	_	_	_
50-4	TOR009	50	da	da	linguistic	_	_	_	_	_	_
50-5	TOR009	50	com'	com'	linguistic	SpaceAfter=No	_	_	_	_	_
50-6	TOR009	50	erano	erano	linguistic	_	_	_	_	_	_
50-7	TOR009	50	allora	allora	linguistic	_	_	_	_	_	_
50-8	TOR009	50	a	a	linguistic	_	_	_	_	_	_
50-9	TOR009	50	come	come	linguistic	_	_	_	_	_	_
50-10	TOR009	50	sono	sono	linguistic	_	_	_	_	_	_
50-11	TOR009	50	adesso?	adesso	linguistic	Intonation=Rising	End=130.204	_	_	_	_
51-0	TOI070	51	mah	mah	linguistic	_	Begin=132.385	_	_	_	_
51-1	TOI070	51	e::::h	eh	linguistic	_	_	0x4	_	_	_
51-2	TOI070	51	diciamo	diciamo	linguistic	_	_	_	_	_	_
51-3	TOI070	51	forse	forse	linguistic	_	_	_	_	_	_
51-4	TOI070	51	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_
51-5	TOI070	51	era	era	linguistic	_	_	_	_	_	_
51-6	TOI070	51	un	un	linguistic	_	_	_	_	_	_
51-7	TOI070	51	pochettino	pochettino	linguistic	_	_	_	_	_	_
51-8	TOI070	51	più	più	linguistic	_	_	_	_	_	_
51-9	TOI070	51	di::::::	di	linguistic	_	_	1x6	_	_	_
51-10	TOI070	51	di	di	linguistic	_	_	_	_	_	_
51-11	TOI070	51	elasticità	elasticità	linguistic	_	_	_	_	_	_
51-12	TOI070	51	nel:	nel	linguistic	_	_	2x1	_	_	_
51-13	TOI070	51	nel	nel	linguistic	_	_	_	_	_	_
51-14	TOI070	51	dialogo	dialogo	linguistic	_	_	_	_	_	_
51-15	TOI070	51	nel:::::	nel	linguistic	_	End=139.212	2x5	_	_	_
52-0	TOI070	52	proprio	proprio	linguistic	_	Begin=141.795	_	_	_	_
52-1	TOI070	52	nel:	nel	linguistic	_	End=142.905	2x1	_	_	_
53-0	TOI070	53	nel	nel	linguistic	_	Begin=143.204	_	_	_	_
53-1	TOI070	53	parlare	parlare	linguistic	_	_	_	_	_	_
53-2	TOI070	53	nel:	nel	linguistic	_	End=144.905	2x1	_	_	_
54-0	TOI070	54	adesso	adesso	linguistic	_	Begin=145.503	_	_	_	_
54-1	TOI070	54	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_
54-2	TOI070	54	é	é	linguistic	_	_	_	_	_	_
54-3	TOI070	54	m:::h	mh	linguistic	_	_	0x3	_	_	_
54-4	TOI070	54	molta	molta	linguistic	_	_	_	_	_	_
54-5	TOI070	54	più:::	più	linguistic	_	End=148.212	2x3	_	_	_
55-0	TOI070	55	chiamiamola	chiamiamola	linguistic	_	Begin=149.015	_	_	_	_
55-1	TOI070	55	forse	forse	linguistic	_	_	_	_	_	_
55-2	TOI070	55	diffidenza:	diffidenza	linguistic	_	End=151.204	9x1	_	_	_
56-0	TOI070	56	e:::h	eh	linguistic	_	Begin=151.307	0x3	_	_	_
56-1	TOI070	56	dovuta	dovuta	linguistic	_	_	_	_	_	_
56-2	TOI070	56	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
56-3	TOI070	56	forse	forse	linguistic	_	_	_	_	_	_
56-4	TOI070	56	a	a	linguistic	_	_	_	_	_	_
56-5	TOI070	56	tanti	tanti	linguistic	_	_	_	_	_	_
56-6	TOI070	56	altri	altri	linguistic	_	_	_	_	_	_
56-7	TOI070	56	motivi	motivi	linguistic	_	End=154.503	_	_	_	_
57-0	TOI070	57	e	e	linguistic	_	Begin=157.606	_	_	_	_
57-1	TOI070	57	allora	allora	linguistic	_	_	_	_	_	_
57-2	TOI070	57	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_
57-3	TOI070	57	é	é	linguistic	_	_	_	_	_	_
57-4	TOI070	57	il::::	il	linguistic	_	End=159.409	1x4	_	_	_
58-0	TOI070	58	c'	c'	linguistic	SpaceAfter=No	Begin=159.511	_	_	_	_
58-1	TOI070	58	é	é	linguistic	_	_	_	_	_	_
58-2	TOI070	58	questo	questo	linguistic	_	_	_	_	_	_
58-3	TOI070	58	m:::odo	modo	linguistic	_	_	0x3	_	_	_
58-4	TOI070	58	appunto	appunto	linguistic	_	_	_	_	_	_
58-5	TOI070	58	di::	di	linguistic	_	End=162.307	1x2	_	_	_
59-0	TOI070	59	c'	c'	linguistic	SpaceAfter=No	Begin=162.606	_	_	_	_
59-1	TOI070	59	é	é	linguistic	_	_	_	_	_	_
59-2	TOI070	59	questa	questa	linguistic	_	_	_	_	_	_
59-3	TOI070	59	chiusura	chiusura	linguistic	_	_	_	_	_	_
59-4	TOI070	59	ecco	ecco	linguistic	_	_	_	_	_	_
59-5	TOI070	59	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
59-6	TOI070	59	un	un	linguistic	_	_	_	_	_	_
59-7	TOI070	59	pochettino	pochettino	linguistic	_	_	_	_	_	_
59-8	TOI070	59	più:	più	linguistic	_	End=165.511	2x1	_	_	_
60-0	TOI070	60	no::n	non	linguistic	_	Begin=167.102	1x2	_	_	_
60-1	TOI070	60	in	in	linguistic	_	_	_	_	_	_
60-2	TOI070	60	modo	modo	linguistic	_	_	_	_	_	_
60-3	TOI070	60	particolar:::ment[e::::]	particolarmente	linguistic	_	End=171.11	9x3,14x4	_	_	14-15(7)
61-0	TOR009	61	[eclatante]	eclatante	linguistic	_	Begin=170.291|End=171.007	_	_	_	0-9(7)
62-0	TOI070	62	però	però	linguistic	_	Begin=172.0|End=172.503	_	_	_	_
63-0	TOI070	63	mi	mi	linguistic	_	Begin=173.7	_	_	_	_
63-1	TOI070	63	sembra	sembra	linguistic	_	_	_	_	_	_
63-2	TOI070	63	di::	di	linguistic	_	End=174.614	1x2	_	_	_
64-0	TOI070	64	poterlo	poterlo	linguistic	_	Begin=175.401	_	_	_	_
64-1	TOI070	64	poterlo:::	poterlo	linguistic	_	End=177.795	6x3	_	_	_
