token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
6-9	BOR006	6	bolognina,	bolognina	linguistic	Intonation=WeaklyRising	End=24.233	_	_	_	_
7-0	BOR006	7	da:	da	linguistic	_	Begin=24.907	1x1	_	_	_
7-1	BOR006	7	da	da	linguistic	_	_	_	_	_	_
7-2	BOR006	7	quanto	quanto	linguistic	_	_	_	_	_	_
7-3	BOR006	7	vivete	vivete	linguistic	_	_	_	_	_	_
7-4	BOR006	7	qua?	qua	linguistic	Intonation=Rising	End=26.141	_	_	_	_
8-0	BOI047	8	io	io	linguistic	_	Begin=29.966	_	_	_	_
8-1	BOI047	8	dal:	dal	linguistic	_	_	2x1	_	_	_
8-2	BOI047	8	e:h	eh	linguistic	_	End=32.237	0x1	_	_	_
9-0	BOI047	9	millenovecentonovanta	millenovecentonovanta	linguistic	_	Begin=33.034|End=34.458	_	_	_	_
10-0	BOR006	10	mh	mh	linguistic	_	Begin=35.058|End=35.191	_	_	_	_
11-0	BOR006	11	però	però	linguistic	_	Begin=36.108|End=36.283	_	_	_	_
12-0	BOI047	12	[(anc~)]	anc~	linguistic	Interrupted=Yes	Begin=37.366	_	_	0-4(0)	0-4(0)
12-1	BOI047	12	sì	sì	linguistic	_	End=38.125	_	_	_	_
13-0	BOR006	13	[e:]	e	linguistic	_	Begin=37.391|End=37.6	0x1	_	_	0-1(0)
14-0	BOR006	14	e	e	linguistic	_	Begin=39.283	_	_	_	_
14-1	BOR006	14	lei?	lei	linguistic	Intonation=Rising	End=39.6	_	_	_	_
15-0	BOI048	15	devo:	devo	linguistic	_	Begin=39.858	3x1	_	_	_
15-1	BOI048	15	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
15-2	BOI048	15	a[ndare	andare	linguistic	_	_	_	_	_	1-6(1)
15-3	BOI048	15	io]?	io	linguistic	Intonation=Rising	End=41.666	_	_	_	0-2(1)
16-0	BOR006	16	[sì	sì	linguistic	_	Begin=41.183	_	_	_	0-2(1)
16-1	BOR006	16	sì]	sì	linguistic	_	End=41.658	_	_	_	0-2(1)
17-0	BOR006	17	parlate:	parlate	linguistic	_	Begin=42.062	6x1	_	_	_
17-1	BOR006	17	liberamente	liberamente	linguistic	_	_	_	_	_	_
17-2	BOR006	17	non	non	linguistic	_	_	_	_	_	_
17-3	BOR006	17	c(io)è	cioè	linguistic	_	_	_	_	1-3(0)	_
17-4	BOR006	17	non	non	linguistic	_	_	_	_	_	_
17-5	BOR006	17	è	è	linguistic	_	_	_	_	_	_
17-6	BOR006	17	un'	un'	linguistic	SpaceAfter=No	_	_	_	_	_
17-7	BOR006	17	intervista:	intervista	linguistic	_	_	9x1	_	_	_
17-8	BOR006	17	a	a	linguistic	_	_	_	_	_	_
17-9	BOR006	17	[turni]	turni	linguistic	_	End=46.082	_	_	_	0-5(2)
18-0	BOI048	18	[ci	ci	linguistic	_	Begin=45.583	_	_	_	0-2(2)
18-1	BOI048	18	si	si	linguistic	_	_	_	_	_	0-2(2)
18-2	BOI048	18	pre]senta?	presenta	linguistic	Intonation=Rising	End=46.625	_	_	_	0-3(2)
19-0	BOR006	19	sì	sì	linguistic	_	Begin=47.013	_	_	_	_
19-1	BOR006	19	sì	sì	linguistic	_	End=47.356	_	_	_	_
20-0	BOI048	20	(mi)	mi	linguistic	_	Begin=48.735	_	_	0-2(0)	_
20-1	BOI048	20	chiamo	chiamo	linguistic	_	_	_	_	_	_
20-2	BOI048	20	luciano	luciano	linguistic	_	End=49.75	_	_	_	_
21-0	BOI048	21	visto	visto	linguistic	_	Begin=50.828	_	_	_	_
21-1	BOI048	21	che	che	linguistic	_	_	_	_	_	_
21-2	BOI048	21	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_
21-3	BOI048	21	è	è	linguistic	_	_	_	_	_	_
21-4	BOI048	21	il	il	linguistic	_	_	_	_	_	_
21-5	BOI048	21	nome	nome	linguistic	_	_	_	_	_	_
21-6	BOI048	21	solo	solo	linguistic	_	_	_	_	_	_
21-7	BOI048	21	come	come	linguistic	_	_	_	_	_	_
21-8	BOI048	21	hai	hai	linguistic	_	_	_	_	_	_
21-9	BOI048	21	detto	detto	linguistic	_	_	_	_	_	_
21-10	BOI048	21	((ride))	((ride))	nonverbalbehavior	_	_	_	_	_	_
21-11	BOI048	21	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
21-12	BOI048	21	e:hm	ehm	linguistic	_	End=56.633	0x1	_	_	_
22-0	BOI048	22	abito	abito	linguistic	_	Begin=58.716	_	_	_	_
22-1	BOI048	22	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
22-2	BOI048	22	a	a	linguistic	_	_	_	_	_	_
22-3	BOI048	22	corticella	corticella	linguistic	_	_	_	_	_	_
22-4	BOI048	22	non	non	linguistic	_	_	_	_	_	_
22-5	BOI048	22	in	in	linguistic	_	_	_	_	_	_
22-6	BOI048	22	bolognina	bolognina	linguistic	_	End=61.666	_	_	_	_
23-0	BOR006	23	(mhmh)	mhmh	linguistic	_	Begin=61.733|End=62.233	_	_	0-4(0)	_
24-0	BOI048	24	attualmente	attualmente	linguistic	_	Begin=62.77	_	_	_	_
24-1	BOI048	24	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
24-2	BOI048	24	unico	unico	linguistic	_	_	_	_	_	_
24-3	BOI048	24	è	è	linguistic	_	_	_	_	_	_
24-4	BOI048	24	il	il	linguistic	_	_	_	_	_	_
24-5	BOI048	24	quartiere	quartiere	linguistic	_	_	_	_	_	_
24-6	BOI048	24	navile	navile	linguistic	_	End=65.09	_	_	_	_
25-0	BOR006	25	mhmh	mhmh	linguistic	_	Begin=66.322	_	_	_	_
25-1	BOR006	25	sì	sì	linguistic	_	End=66.953	_	_	_	_
26-0	BOI048	26	e::h	eh	linguistic	_	Begin=67.099	0x2	_	_	_
26-1	BOI048	26	dal	dal	linguistic	_	_	_	_	_	_
26-2	BOI048	26	settantuno	settantuno	linguistic	_	End=69.305	_	_	_	_
27-0	BOR006	27	ah	ah	linguistic	_	Begin=70.222	_	_	_	_
27-1	BOR006	27	[(però)]	però	linguistic	_	End=70.737	_	_	0-4(0)	0-4(3)
28-0	BOI048	28	[abi]to	abito	linguistic	_	Begin=70.53	_	_	_	0-3(3)
28-1	BOI048	28	a	a	linguistic	_	_	_	_	_	_
28-2	BOI048	28	corticella	corticella	linguistic	_	End=71.751	_	_	_	_
29-0	BOR006	29	(eh)	eh	linguistic	_	Begin=73.585|End=73.796	_	_	0-2(0)	_
30-0	BOR006	30	volevo:	volevo	linguistic	_	Begin=74.233	5x1	_	_	_
30-1	BOR006	30	chiedervi	chiedervi	linguistic	_	_	_	_	_	_
30-2	BOR006	30	come	come	linguistic	_	_	_	_	_	_
30-3	BOR006	30	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
30-4	BOR006	30	trovate	trovate	linguistic	_	_	_	_	_	_
30-5	BOR006	30	che	che	linguistic	_	_	_	_	_	_
30-6	BOR006	30	sia	sia	linguistic	_	_	_	_	_	_
30-7	BOR006	30	cambiato	cambiato	linguistic	_	_	_	_	_	_
30-8	BOR006	30	il	il	linguistic	_	_	_	_	_	_
30-9	BOR006	30	quartiere	quartiere	linguistic	_	_	_	_	_	_
30-10	BOR006	30	nel	nel	linguistic	_	_	_	_	_	_
30-11	BOR006	30	corso	corso	linguistic	_	_	_	_	_	_
30-12	BOR006	30	degli	degli	linguistic	_	_	_	_	_	_
30-13	BOR006	30	anni	anni	linguistic	_	End=79.64	_	_	_	_
31-0	BOR006	31	e:h	eh	linguistic	_	Begin=80.499	0x1	_	_	_
31-1	BOR006	31	se	se	linguistic	_	_	_	_	_	_
31-2	BOR006	31	secondo	secondo	linguistic	_	_	_	_	_	_
31-3	BOR006	31	voi	voi	linguistic	_	_	_	_	_	_
31-4	BOR006	31	è	è	linguistic	_	_	_	_	_	_
31-5	BOR006	31	rimasto:	rimasto	linguistic	_	_	6x1	_	_	_
31-6	BOR006	31	la	la	linguistic	_	_	_	_	_	_
31-7	BOR006	31	vita	vita	linguistic	_	_	_	_	_	_
31-8	BOR006	31	nel	nel	linguistic	_	_	_	_	_	_
31-9	BOR006	31	quartiere	quartiere	linguistic	_	_	_	_	_	_
31-10	BOR006	31	è	è	linguistic	_	_	_	_	_	_
31-11	BOR006	31	rimasta	rimasta	linguistic	_	_	_	_	_	_
31-12	BOR006	31	più	più	linguistic	_	_	_	_	_	_
31-13	BOR006	31	o	o	linguistic	_	_	_	_	_	_
31-14	BOR006	31	meno	meno	linguistic	_	_	_	_	_	_
31-15	BOR006	31	la	la	linguistic	_	_	_	_	_	_
31-16	BOR006	31	stessa	stessa	linguistic	_	_	_	_	_	_
31-17	BOR006	31	oppure:	oppure	linguistic	_	_	5x1	_	_	_
31-18	BOR006	31	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
31-19	BOR006	31	qualcosa	qualcosa	linguistic	_	_	_	_	_	_
31-20	BOR006	31	è	è	linguistic	_	_	_	_	_	_
31-21	BOR006	31	cambiato	cambiato	linguistic	_	End=87.314	_	_	_	_
32-0	BOI047	32	ma	ma	linguistic	_	Begin=90.035	_	_	_	_
32-1	BOI047	32	i	i	linguistic	_	_	_	_	_	_
32-2	BOI047	32	i::	i	linguistic	_	_	0x2	_	_	_
32-3	BOI047	32	i	i	linguistic	_	_	_	_	_	_
32-4	BOI047	32	mutamenti	mutamenti	linguistic	_	_	_	_	_	_
32-5	BOI047	32	maggiori:	maggiori	linguistic	_	_	7x1	_	_	_
32-6	BOI047	32	e:h	eh	linguistic	_	_	0x1	_	_	_
32-7	BOI047	32	si	si	linguistic	_	_	_	_	_	_
32-8	BOI047	32	registrano	registrano	linguistic	_	_	_	_	_	_
32-9	BOI047	32	si:	si	linguistic	_	_	1x1	_	_	_
32-10	BOI047	32	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
32-11	BOI047	32	si	si	linguistic	_	_	_	_	_	_
32-12	BOI047	32	sono	sono	linguistic	_	_	_	_	_	_
32-13	BOI047	32	registrati	registrati	linguistic	_	_	_	_	_	_
32-14	BOI047	32	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
32-15	BOI047	32	rispetto:	rispetto	linguistic	_	_	7x1	_	_	_
32-16	BOI047	32	agli	agli	linguistic	_	_	_	_	_	_
32-17	BOI047	32	anni	anni	linguistic	_	_	_	_	_	_
32-18	BOI047	32	sessanta	sessanta	linguistic	_	_	_	_	_	_
32-19	BOI047	32	eccetera	eccetera	linguistic	_	_	_	_	_	_
32-20	BOI047	32	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
32-21	BOI047	32	per	per	linguistic	_	_	_	_	_	_
32-22	BOI047	32	cui	cui	linguistic	_	End=102.388	_	_	_	_
33-0	BOI047	33	io	io	linguistic	_	Begin=103.231	_	_	_	_
33-1	BOI047	33	qui	qui	linguistic	_	_	_	_	_	_
33-2	BOI047	33	ancora	ancora	linguistic	_	_	_	_	_	_
33-3	BOI047	33	non	non	linguistic	_	_	_	_	_	_
33-4	BOI047	33	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_
33-5	BOI047	33	ero	ero	linguistic	_	_	_	_	_	_
33-6	BOI047	33	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
33-7	BOI047	33	so	so	linguistic	_	End=105.11	_	_	_	_
34-0	BOI047	34	per	per	linguistic	_	Begin=106.307	_	_	_	_
34-1	BOI047	34	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
34-2	BOI047	34	e:h	eh	linguistic	_	_	0x1	_	_	_
34-3	BOI047	34	per	per	linguistic	_	_	_	_	_	_
34-4	BOI047	34	studi	studi	linguistic	_	_	_	_	_	_
34-5	BOI047	34	e	e	linguistic	_	_	_	_	_	_
34-6	BOI047	34	per	per	linguistic	_	_	_	_	_	_
34-7	BOI047	34	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
34-8	BOI047	34	racconti	racconti	linguistic	_	_	_	_	_	_
34-9	BOI047	34	altrui	altrui	linguistic	_	_	_	_	_	_
34-10	BOI047	34	eh	eh	linguistic	_	_	_	_	_	_
34-11	BOI047	34	cosa	cosa	linguistic	_	_	_	_	_	_
34-12	BOI047	34	è	è	linguistic	_	_	_	_	_	_
34-13	BOI047	34	successo	successo	linguistic	_	_	_	_	_	_
34-14	BOI047	34	la	la	linguistic	_	_	_	_	_	_
34-15	BOI047	34	bolognina	bolognina	linguistic	_	_	_	_	_	_
34-16	BOI047	34	era	era	linguistic	_	End=113.988	_	_	_	_
35-0	BOI047	35	il	il	linguistic	_	Begin=115.537	_	_	_	_
35-1	BOI047	35	quartiere	quartiere	linguistic	_	_	_	_	_	_
35-2	BOI047	35	che	che	linguistic	_	_	_	_	_	_
35-3	BOI047	35	ospitava	ospitava	linguistic	_	_	_	_	_	_
35-4	BOI047	35	fondamentalmente	fondamentalmente	linguistic	_	_	_	_	_	_
35-5	BOI047	35	fabbriche	fabbriche	linguistic	_	_	_	_	_	_
35-6	BOI047	35	opifici::	opifici	linguistic	_	_	6x2	_	_	_
35-7	BOI047	35	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
35-8	BOI047	35	fornaci:	fornaci	linguistic	_	_	6x1	_	_	_
35-9	BOI047	35	anche:	anche	linguistic	_	_	4x1	_	_	_
35-10	BOI047	35	eccetera	eccetera	linguistic	_	End=124.532	_	_	_	_
36-0	BOI047	36	e::	e	linguistic	_	Begin=125.783	0x2	_	_	_
36-1	BOI047	36	fu	fu	linguistic	_	_	_	_	_	_
36-2	BOI047	36	chiamata	chiamata	linguistic	_	_	_	_	_	_
36-3	BOI047	36	bolognina	bolognina	linguistic	_	_	_	_	_	_
36-4	BOI047	36	perché	perché	linguistic	_	_	_	_	_	_
36-5	BOI047	36	doveva	doveva	linguistic	_	_	_	_	_	_
36-6	BOI047	36	essere	essere	linguistic	_	_	_	_	_	_
36-7	BOI047	36	la	la	linguistic	_	_	_	_	_	_
36-8	BOI047	36	nuova	nuova	linguistic	_	_	_	_	_	_
36-9	BOI047	36	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
36-10	BOI047	36	piccola	piccola	linguistic	_	_	_	_	_	_
36-11	BOI047	36	bologna	bologna	linguistic	_	End=132.166	_	_	_	_
37-0	BOI047	37	collegata	collegata	linguistic	_	Begin=133.417|End=134.291	_	_	_	_
38-0	BOI047	38	al	al	linguistic	_	Begin=135.218	_	_	_	_
38-1	BOI047	38	centro	centro	linguistic	_	_	_	_	_	_
38-2	BOI047	38	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
38-3	BOI047	38	da	da	linguistic	_	_	_	_	_	_
38-4	BOI047	38	e:h	eh	linguistic	_	_	0x1	_	_	_
38-5	BOI047	38	via	via	linguistic	_	_	_	_	_	_
38-6	BOI047	38	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
38-7	BOI047	38	indipendenza	indipendenza	linguistic	_	End=139.881	_	_	_	_
39-0	BOI047	39	che	che	linguistic	_	Begin=140.817	_	_	_	_
39-1	BOI047	39	doveva	doveva	linguistic	_	_	_	_	_	_
39-2	BOI047	39	così	così	linguistic	_	_	_	_	_	_
39-3	BOI047	39	chiamarsi	chiamarsi	linguistic	_	_	_	_	_	_
39-4	BOI047	39	fino	fino	linguistic	_	_	_	_	_	_
39-5	BOI047	39	a	a	linguistic	_	_	_	_	_	_
39-6	BOI047	39	piazza	piazza	linguistic	_	_	_	_	_	_
39-7	BOI047	39	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	_
39-8	BOI047	39	unità	unità	linguistic	_	_	_	_	_	_
39-9	BOI047	39	d'	d'	linguistic	SpaceAfter=No	_	_	_	_	_
39-10	BOI047	39	italia	italia	linguistic	_	_	_	_	_	_
39-11	BOI047	39	poi	poi	linguistic	_	_	_	_	_	_
39-12	BOI047	39	invece	invece	linguistic	_	_	_	_	_	_
39-13	BOI047	39	il	il	linguistic	_	_	_	_	_	_
39-14	BOI047	39	tratto	tratto	linguistic	_	_	_	_	_	_
39-15	BOI047	39	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
39-16	BOI047	39	che	che	linguistic	_	_	_	_	_	_
39-17	BOI047	39	va	va	linguistic	_	_	_	_	_	_
39-18	BOI047	39	da	da	linguistic	_	_	_	_	_	_
39-19	BOI047	39	piazza	piazza	linguistic	_	_	_	_	_	_
39-20	BOI047	39	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	_
39-21	BOI047	39	unità	unità	linguistic	_	_	_	_	_	_
39-22	BOI047	39	fino	fino	linguistic	_	_	_	_	_	_
39-23	BOI047	39	al	al	linguistic	_	_	_	_	_	_
39-24	BOI047	39	ponte	ponte	linguistic	_	_	_	_	_	_
39-25	BOI047	39	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
39-26	BOI047	39	sulla	sulla	linguistic	_	_	_	_	_	_
39-27	BOI047	39	ferrovia	ferrovia	linguistic	_	_	_	_	_	_
39-28	BOI047	39	è	è	linguistic	_	_	_	_	_	_
39-29	BOI047	39	stato	stato	linguistic	_	_	_	_	_	_
39-30	BOI047	39	chiamato	chiamato	linguistic	_	_	_	_	_	_
39-31	BOI047	39	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
39-32	BOI047	39	via	via	linguistic	_	_	_	_	_	_
39-33	BOI047	39	matteotti	matteotti	linguistic	_	End=151.9	_	_	_	_
40-0	BOI047	40	e::h	eh	linguistic	_	Begin=153.681	0x2	_	_	_
40-1	BOI047	40	con	con	linguistic	_	_	_	_	_	_
40-2	BOI047	40	gli	gli	linguistic	_	_	_	_	_	_
40-3	BOI047	40	anni:	anni	linguistic	_	_	3x1	_	_	_
40-4	BOI047	40	direi	direi	linguistic	_	_	_	_	_	_
40-5	BOI047	40	s~	s~	linguistic	Interrupted=Yes	_	_	_	_	_
40-6	BOI047	40	da	da	linguistic	_	_	_	_	_	_
40-7	BOI047	40	quello	quello	linguistic	_	_	_	_	_	_
40-8	BOI047	40	che	che	linguistic	_	_	_	_	_	_
40-9	BOI047	40	so	so	linguistic	_	_	_	_	_	_
40-10	BOI047	40	con	con	linguistic	_	_	_	_	_	_
40-11	BOI047	40	gli	gli	linguistic	_	_	_	_	_	_
40-12	BOI047	40	anni::	anni	linguistic	_	_	3x2	_	_	_
40-13	BOI047	40	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
40-14	BOI047	40	settanta:	settanta	linguistic	_	_	7x1	_	_	_
40-15	BOI047	40	ottanta	ottanta	linguistic	_	End=162.78	_	_	_	_
41-0	BOI047	41	e:h	eh	linguistic	_	Begin=163.552	0x1	_	_	_
41-1	BOI047	41	molte	molte	linguistic	_	_	_	_	_	_
41-2	BOI047	41	delle	delle	linguistic	_	_	_	_	_	_
41-3	BOI047	41	attività	attività	linguistic	_	_	_	_	_	_
41-4	BOI047	41	industriali	industriali	linguistic	_	_	_	_	_	_
41-5	BOI047	41	artigianali:	artigianali	linguistic	_	_	10x1	_	_	_
41-6	BOI047	41	eh	eh	linguistic	_	_	_	_	_	_
41-7	BOI047	41	e:h	eh	linguistic	_	_	0x1	_	_	_
41-8	BOI047	41	sono:	sono	linguistic	_	_	3x1	_	_	_
41-9	BOI047	41	o	o	linguistic	_	_	_	_	_	_
41-10	BOI047	41	fallite	fallite	linguistic	_	_	_	_	_	_
41-11	BOI047	41	oppure	oppure	linguistic	_	_	_	_	_	_
41-12	BOI047	41	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
41-13	BOI047	41	eh	eh	linguistic	_	_	_	_	_	_
41-14	BOI047	41	dislocate	dislocate	linguistic	_	_	_	_	_	_
41-15	BOI047	41	altrove	altrove	linguistic	_	_	_	_	_	_
41-16	BOI047	41	>e	e	linguistic	_	_	_	Fast=0-1	_	_
41-17	BOI047	41	così	così	linguistic	_	_	_	Fast=0-4	_	_
41-18	BOI047	41	via<	via	linguistic	_	_	_	Fast=0-3	_	_
41-19	BOI047	41	per	per	linguistic	_	_	_	_	_	_
41-20	BOI047	41	cui	cui	linguistic	_	_	_	_	_	_
41-21	BOI047	41	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
41-22	BOI047	41	la	la	linguistic	_	_	_	_	_	_
41-23	BOI047	41	caratterizzazione	caratterizzazione	linguistic	_	_	_	_	_	_
41-24	BOI047	41	di	di	linguistic	_	_	_	_	_	_
41-25	BOI047	41	quartiere	quartiere	linguistic	_	_	_	_	_	_
41-26	BOI047	41	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
41-27	BOI047	41	operaio	operaio	linguistic	_	End=178.039	_	_	_	_
42-0	BOI047	42	e::h	eh	linguistic	_	Begin=178.67	0x2	_	_	_
42-1	BOI047	42	è	è	linguistic	_	_	_	_	_	_
42-2	BOI047	42	venuta	venuta	linguistic	_	_	_	_	_	_
42-3	BOI047	42	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
42-4	BOI047	42	a	a	linguistic	_	_	_	_	_	_
42-5	BOI047	42	mancare	mancare	linguistic	_	_	_	_	_	_
42-6	BOI047	42	praticamente	praticamente	linguistic	_	End=183.022	_	_	_	_
43-0	BOI047	43	e::	e	linguistic	_	Begin=183.861	0x2	_	_	_
43-1	BOI047	43	pur	pur	linguistic	_	_	_	_	_	_
43-2	BOI047	43	rimanendo	rimanendo	linguistic	_	_	_	_	_	_
43-3	BOI047	43	qui	qui	linguistic	_	_	_	_	_	_
43-4	BOI047	43	molte	molte	linguistic	_	_	_	_	_	_
43-5	BOI047	43	e:h	eh	linguistic	_	_	0x1	_	_	_
43-6	BOI047	43	abitazioni	abitazioni	linguistic	_	_	_	_	_	_
43-7	BOI047	43	molti	molti	linguistic	_	_	_	_	_	_
43-8	BOI047	43	palazzi	palazzi	linguistic	_	_	_	_	_	_
43-9	BOI047	43	palazzoni	palazzoni	linguistic	_	_	_	_	_	_
43-10	BOI047	43	eccetera	eccetera	linguistic	_	_	_	_	_	_
43-11	BOI047	43	eccetera	eccetera	linguistic	_	_	_	_	_	_
43-12	BOI047	43	di	di	linguistic	_	_	_	_	_	_
43-13	BOI047	43	edilizia	edilizia	linguistic	_	_	_	_	_	_
43-14	BOI047	43	popolare	popolare	linguistic	_	_	_	_	_	_
43-15	BOI047	43	o	o	linguistic	_	_	_	_	_	_
43-16	BOI047	43	meno	meno	linguistic	_	End=194.08	_	_	_	_
44-0	BOI047	44	eh	eh	linguistic	_	Begin=194.59	_	_	_	_
44-1	BOI047	44	che	che	linguistic	_	_	_	_	_	_
44-2	BOI047	44	prima	prima	linguistic	_	_	_	_	_	_
44-3	BOI047	44	ospitavano	ospitavano	linguistic	_	_	_	_	_	_
44-4	BOI047	44	appunto	appunto	linguistic	_	_	_	_	_	_
44-5	BOI047	44	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
44-6	BOI047	44	e:h	eh	linguistic	_	_	0x1	_	_	_
44-7	BOI047	44	le	le	linguistic	_	_	_	_	_	_
44-8	BOI047	44	abitazioni	abitazioni	linguistic	_	_	_	_	_	_
44-9	BOI047	44	degli	degli	linguistic	_	_	_	_	_	_
44-10	BOI047	44	operai	operai	linguistic	_	End=199.78	_	_	_	_
45-0	BOI047	45	queste	queste	linguistic	_	Begin=199.93	_	_	_	_
45-1	BOI047	45	sono	sono	linguistic	_	_	_	_	_	_
45-2	BOI047	45	diventate	diventate	linguistic	_	_	_	_	_	_
45-3	BOI047	45	abitazioni	abitazioni	linguistic	_	_	_	_	_	_
45-4	BOI047	45	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
45-5	BOI047	45	di	di	linguistic	_	_	_	_	_	_
45-6	BOI047	45	ceti	ceti	linguistic	_	_	_	_	_	_
45-7	BOI047	45	più	più	linguistic	_	_	_	_	_	_
45-8	BOI047	45	eh	eh	linguistic	_	_	_	_	_	_
45-9	BOI047	45	come	come	linguistic	_	_	_	_	_	_
45-10	BOI047	45	dire	dire	linguistic	_	_	_	_	_	_
45-11	BOI047	45	e:h	eh	linguistic	_	_	0x1	_	_	_
45-12	BOI047	45	meno	meno	linguistic	_	_	_	_	_	_
45-13	BOI047	45	privilegiati	privilegiati	linguistic	_	_	_	_	_	_
45-14	BOI047	45	(ve')	ve'	linguistic	Truncated=Yes	End=206.94	_	_	0-3(0)	_
46-0	BOI047	46	fino	fino	linguistic	_	Begin=207.801	_	_	_	_
46-1	BOI047	46	agli	agli	linguistic	_	_	_	_	_	_
46-2	BOI047	46	ultimi	ultimi	linguistic	_	_	_	_	_	_
46-3	BOI047	46	anni	anni	linguistic	_	_	_	_	_	_
46-4	BOI047	46	in	in	linguistic	_	_	_	_	_	_
